date,state,district,pincode,bio_age_5_17,bio_age_17_
03-09-2025,Madhya Pradesh,Sehore,466448,1,2
03-09-2025,Madhya Pradesh,Sehore,466554,0,4
06-09-2025,Madhya Pradesh,Sehore,466111,4,4
06-09-2025,Madhya Pradesh,Sehore,466120,8,2
06-09-2025,Madhya Pradesh,Sehore,466665,0,3
04-09-2025,Madhya Pradesh,Sehore,466111,9,12
04-09-2025,Madhya Pradesh,Sehore,466113,0,4
04-09-2025,Madhya Pradesh,Sehore,466125,2,5
04-09-2025,Madhya Pradesh,Sehore,466445,5,13
04-09-2025,Madhya Pradesh,Sehore,466448,2,5
04-09-2025,Madhya Pradesh,Sehore,466665,8,13
09-09-2025,Madhya Pradesh,Sehore,466446,4,12
09-09-2025,Madhya Pradesh,Sehore,466448,3,5
04-10-2025,Madhya Pradesh,Sehore,466118,1,8
10-10-2025,Madhya Pradesh,Sehore,466448,1,3
11-10-2025,Madhya Pradesh,Sehore,466001,17,9
11-10-2025,Madhya Pradesh,Sehore,466116,14,9
11-10-2025,Madhya Pradesh,Sehore,466661,10,7
17-10-2025,Madhya Pradesh,Sehore,466001,18,27
17-10-2025,Madhya Pradesh,Sehore,466116,10,31
17-10-2025,Madhya Pradesh,Sehore,466117,0,1
17-10-2025,Madhya Pradesh,Sehore,466661,2,16
17-10-2025,Madhya Pradesh,Sehore,466665,3,1
09-10-2025,Madhya Pradesh,Sehore,466001,32,38
09-10-2025,Madhya Pradesh,Sehore,466115,16,22
09-10-2025,Madhya Pradesh,Sehore,466221,5,10
09-10-2025,Madhya Pradesh,Sehore,466331,12,31
16-10-2025,Madhya Pradesh,Sehore,466114,2,7
16-10-2025,Madhya Pradesh,Sehore,466115,25,39
16-10-2025,Madhya Pradesh,Sehore,466118,4,4
16-10-2025,Madhya Pradesh,Sehore,466120,10,10
16-10-2025,Madhya Pradesh,Sehore,466125,7,3
16-10-2025,Madhya Pradesh,Sehore,466221,1,7
16-10-2025,Madhya Pradesh,Sehore,466661,3,14
16-10-2025,Madhya Pradesh,Sehore,466665,18,10
15-10-2025,Madhya Pradesh,Sehore,466001,37,40
15-10-2025,Madhya Pradesh,Sehore,466113,3,5
15-10-2025,Madhya Pradesh,Sehore,466114,2,5
06-10-2025,Madhya Pradesh,Sehore,466111,9,12
07-10-2025,Madhya Pradesh,Sehore,466001,2,13
07-10-2025,Madhya Pradesh,Sehore,466111,3,1
07-10-2025,Madhya Pradesh,Sehore,466125,0,2
07-10-2025,Madhya Pradesh,Sehore,466221,1,1
07-10-2025,Madhya Pradesh,Sehore,466446,1,1
08-10-2025,Madhya Pradesh,Sehore,466120,11,15
08-10-2025,Madhya Pradesh,Sehore,466651,4,14
08-10-2025,Madhya Pradesh,Sehore,466661,4,2
14-10-2025,Madhya Pradesh,Sehore,466118,6,4
14-10-2025,Madhya Pradesh,Sehore,466661,12,10
22-10-2025,Madhya Pradesh,Sehore,466111,0,5
22-10-2025,Madhya Pradesh,Sehore,466116,1,5
22-10-2025,Madhya Pradesh,Sehore,466118,1,2
01-07-2025,Madhya Pradesh,Sehore,466118,8,10
01-07-2025,Madhya Pradesh,Sehore,466120,15,20
01-07-2025,Madhya Pradesh,Sehore,466448,3,6
01-07-2025,Madhya Pradesh,Sehore,466665,40,26
03-07-2025,Madhya Pradesh,Sehore,466115,34,52
03-07-2025,Madhya Pradesh,Sehore,466118,10,4
03-07-2025,Madhya Pradesh,Sehore,466120,11,17
03-07-2025,Madhya Pradesh,Sehore,466125,3,4
03-07-2025,Madhya Pradesh,Sehore,466445,5,19
03-07-2025,Madhya Pradesh,Sehore,466446,31,22
03-07-2025,Madhya Pradesh,Sehore,466448,4,6
03-07-2025,Madhya Pradesh,Sehore,466665,19,34
04-07-2025,Madhya Pradesh,Sehore,466116,26,52
04-07-2025,Madhya Pradesh,Sehore,466651,8,29
04-07-2025,Madhya Pradesh,Sehore,466665,21,17
05-07-2025,Madhya Pradesh,Sehore,466118,4,8
02-07-2025,Madhya Pradesh,Sehore,466111,10,27
02-07-2025,Madhya Pradesh,Sehore,466221,15,8
02-07-2025,Madhya Pradesh,Sehore,466446,20,22
04-08-2025,Madhya Pradesh,Sehore,466111,14,26
04-08-2025,Madhya Pradesh,Sehore,466116,14,64
31-07-2025,Madhya Pradesh,Sehore,466651,10,22
27-07-2025,Madhya Pradesh,Sehore,466554,0,1
26-07-2025,Madhya Pradesh,Sehore,466331,12,35
26-07-2025,Madhya Pradesh,Sehore,466446,1,5
26-07-2025,Madhya Pradesh,Sehore,466651,10,11
01-08-2025,Madhya Pradesh,Sehore,466113,1,4
01-08-2025,Madhya Pradesh,Sehore,466115,24,51
01-08-2025,Madhya Pradesh,Sehore,466120,12,10
01-08-2025,Madhya Pradesh,Sehore,466331,8,31
01-08-2025,Madhya Pradesh,Sehore,466554,9,12
30-07-2025,Madhya Pradesh,Sehore,466111,10,23
30-07-2025,Madhya Pradesh,Sehore,466120,9,12
30-07-2025,Madhya Pradesh,Sehore,466446,13,11
30-07-2025,Madhya Pradesh,Sehore,466661,14,11
29-06-2025,Madhya Pradesh,Sehore,466001,0,1
06-07-2025,Madhya Pradesh,Sehore,466446,0,1
06-07-2025,Madhya Pradesh,Sehore,466554,0,1
07-07-2025,Madhya Pradesh,Sehore,466113,11,6
07-07-2025,Madhya Pradesh,Sehore,466114,5,13
07-07-2025,Madhya Pradesh,Sehore,466116,40,59
07-07-2025,Madhya Pradesh,Sehore,466117,1,0
07-07-2025,Madhya Pradesh,Sehore,466446,3,12
07-07-2025,Madhya Pradesh,Sehore,466651,15,26
19-08-2025,Madhya Pradesh,Sehore,466001,26,57
19-08-2025,Madhya Pradesh,Sehore,466116,12,36
19-08-2025,Madhya Pradesh,Sehore,466118,3,3
19-08-2025,Madhya Pradesh,Sehore,466125,1,9
19-08-2025,Madhya Pradesh,Sehore,466221,2,7
19-08-2025,Madhya Pradesh,Sehore,466554,5,9
19-08-2025,Madhya Pradesh,Sehore,466661,5,8
18-08-2025,Madhya Pradesh,Sehore,466001,25,61
18-08-2025,Madhya Pradesh,Sehore,466116,20,52
18-08-2025,Madhya Pradesh,Sehore,466118,2,6
18-08-2025,Madhya Pradesh,Sehore,466665,3,6
12-09-2025,Madhya Pradesh,Sehore,466651,10,23
12-09-2025,Madhya Pradesh,Sehore,466665,9,9
11-09-2025,Madhya Pradesh,Sehore,466446,1,21
13-09-2025,Madhya Pradesh,Sehore,466125,2,3
13-09-2025,Madhya Pradesh,Sehore,466661,4,3
16-09-2025,Madhya Pradesh,Sehore,466221,2,10
16-09-2025,Madhya Pradesh,Sehore,466331,31,91
16-09-2025,Madhya Pradesh,Sehore,466554,1,7
16-09-2025,Madhya Pradesh,Sehore,466665,1,1
17-09-2025,Madhya Pradesh,Sehore,466117,0,1
17-09-2025,Madhya Pradesh,Sehore,466445,4,6
17-09-2025,Madhya Pradesh,Sehore,466446,7,16
18-09-2025,Madhya Pradesh,Sehore,466120,5,5
18-09-2025,Madhya Pradesh,Sehore,466331,31,65
18-09-2025,Madhya Pradesh,Sehore,466554,2,3
18-09-2025,Madhya Pradesh,Sehore,466665,24,23
09-09-2025,Madhya Pradesh,Sehore,466651,5,13
10-09-2025,Madhya Pradesh,Sehore,466651,9,18
15-09-2025,Madhya Pradesh,Sehore,466115,21,28
15-09-2025,Madhya Pradesh,Sehore,466118,4,14
15-09-2025,Madhya Pradesh,Sehore,466125,4,6
15-09-2025,Madhya Pradesh,Sehore,466446,5,25
15-09-2025,Madhya Pradesh,Sehore,466661,3,2
19-09-2025,Madhya Pradesh,Sehore,466113,1,2
19-09-2025,Madhya Pradesh,Sehore,466651,0,4
19-09-2025,Madhya Pradesh,Sehore,466665,2,1
22-09-2025,Madhya Pradesh,Sehore,466114,3,10
23-09-2025,Madhya Pradesh,Sehore,466118,1,7
23-09-2025,Madhya Pradesh,Sehore,466331,23,36
23-09-2025,Madhya Pradesh,Sehore,466446,7,3
23-09-2025,Madhya Pradesh,Sehore,466554,1,14
21-08-2025,Madhya Pradesh,Sehore,466125,2,6
21-08-2025,Madhya Pradesh,Sehore,466445,8,6
21-08-2025,Madhya Pradesh,Sehore,466446,9,12
21-08-2025,Madhya Pradesh,Sehore,466448,3,2
22-08-2025,Madhya Pradesh,Sehore,466113,2,1
22-08-2025,Madhya Pradesh,Sehore,466115,17,64
25-08-2025,Madhya Pradesh,Sehore,466115,21,33
25-08-2025,Madhya Pradesh,Sehore,466445,8,8
25-08-2025,Madhya Pradesh,Sehore,466554,5,5
26-08-2025,Madhya Pradesh,Sehore,466111,10,26
26-08-2025,Madhya Pradesh,Sehore,466113,3,10
26-08-2025,Madhya Pradesh,Sehore,466115,13,39
26-08-2025,Madhya Pradesh,Sehore,466118,4,9
26-08-2025,Madhya Pradesh,Sehore,466120,4,6
26-08-2025,Madhya Pradesh,Sehore,466331,16,40
01-09-2025,Madhya Pradesh,Sehore,466125,4,5
01-09-2025,Madhya Pradesh,Sehore,466221,5,7
13-07-2025,Madhya Pradesh,Sehore,466446,0,1
10-07-2025,Madhya Pradesh,Sehore,466118,9,5
10-07-2025,Madhya Pradesh,Sehore,466221,8,5
10-07-2025,Madhya Pradesh,Sehore,466445,12,14
10-07-2025,Madhya Pradesh,Sehore,466661,6,23
10-07-2025,Madhya Pradesh,Sehore,466665,23,23
15-07-2025,Madhya Pradesh,Sehore,466114,4,7
15-07-2025,Madhya Pradesh,Sehore,466117,0,1
15-07-2025,Madhya Pradesh,Sehore,466651,18,26
12-07-2025,Madhya Pradesh,Sehore,466114,11,11
12-07-2025,Madhya Pradesh,Sehore,466116,18,40
12-07-2025,Madhya Pradesh,Sehore,466448,4,4
12-07-2025,Madhya Pradesh,Sehore,466554,0,12
14-07-2025,Madhya Pradesh,Sehore,466111,8,23
14-07-2025,Madhya Pradesh,Sehore,466115,52,63
14-07-2025,Madhya Pradesh,Sehore,466331,70,104
05-08-2025,Madhya Pradesh,Sehore,466111,15,26
05-08-2025,Madhya Pradesh,Sehore,466115,20,46
05-08-2025,Madhya Pradesh,Sehore,466331,38,55
05-08-2025,Madhya Pradesh,Sehore,466446,14,6
05-08-2025,Madhya Pradesh,Sehore,466651,8,17
29-08-2025,Madhya Pradesh,Sehore,466111,5,4
29-08-2025,Madhya Pradesh,Sehore,466114,3,4
29-08-2025,Madhya Pradesh,Sehore,466120,1,9
29-08-2025,Madhya Pradesh,Sehore,466448,4,3
30-08-2025,Madhya Pradesh,Sehore,466651,11,15
27-10-2025,Madhya Pradesh,Sehore,466113,1,10
27-10-2025,Madhya Pradesh,Sehore,466331,24,49
27-10-2025,Madhya Pradesh,Sehore,466448,3,5
27-10-2025,Madhya Pradesh,Sehore,466554,4,6
27-10-2025,Madhya Pradesh,Sehore,466651,10,27
25-10-2025,Madhya Pradesh,Sehore,466115,7,25
25-10-2025,Madhya Pradesh,Sehore,466116,10,24
25-10-2025,Madhya Pradesh,Sehore,466125,2,1
25-10-2025,Madhya Pradesh,Sehore,466221,0,2
25-10-2025,Madhya Pradesh,Sehore,466651,2,4
24-10-2025,Madhya Pradesh,Sehore,466114,1,6
24-10-2025,Madhya Pradesh,Sehore,466651,4,10
24-10-2025,Madhya Pradesh,Sehore,466665,0,4
28-10-2025,Madhya Pradesh,Sehore,466116,16,41
28-10-2025,Madhya Pradesh,Sehore,466118,2,6
28-10-2025,Madhya Pradesh,Sehore,466120,4,3
28-10-2025,Madhya Pradesh,Sehore,466445,6,10
28-10-2025,Madhya Pradesh,Sehore,466448,1,2
04-11-2025,Madhya Pradesh,Sehore,466114,2,6
04-11-2025,Madhya Pradesh,Sehore,466120,7,12
04-11-2025,Madhya Pradesh,Sehore,466331,8,29
04-11-2025,Madhya Pradesh,Sehore,466554,1,6
04-11-2025,Madhya Pradesh,Sehore,466661,5,13
04-11-2025,Madhya Pradesh,Sehore,466665,7,24
30-10-2025,Madhya Pradesh,Sehore,466221,6,8
30-10-2025,Madhya Pradesh,Sehore,466331,14,30
30-10-2025,Madhya Pradesh,Sehore,466554,6,4
30-10-2025,Madhya Pradesh,Sehore,466651,13,22
29-10-2025,Madhya Pradesh,Sehore,466114,1,5
29-10-2025,Madhya Pradesh,Sehore,466116,22,37
29-10-2025,Madhya Pradesh,Sehore,466221,1,11
29-10-2025,Madhya Pradesh,Sehore,466445,6,6
29-10-2025,Madhya Pradesh,Sehore,466446,3,3
01-11-2025,Madhya Pradesh,Sehore,466001,14,38
01-11-2025,Madhya Pradesh,Sehore,466111,1,8
01-11-2025,Madhya Pradesh,Sehore,466125,2,3
01-11-2025,Madhya Pradesh,Sehore,466445,1,5
31-10-2025,Madhya Pradesh,Sehore,466001,31,51
31-10-2025,Madhya Pradesh,Sehore,466115,27,39
31-10-2025,Madhya Pradesh,Sehore,466118,2,2
31-10-2025,Madhya Pradesh,Sehore,466125,3,3
31-10-2025,Madhya Pradesh,Sehore,466448,0,1
31-10-2025,Madhya Pradesh,Sehore,466661,9,10
03-11-2025,Madhya Pradesh,Sehore,466115,35,27
03-11-2025,Madhya Pradesh,Sehore,466116,15,45
03-11-2025,Madhya Pradesh,Sehore,466445,3,6
03-11-2025,Madhya Pradesh,Sehore,466665,1,7
05-11-2025,Madhya Pradesh,Sehore,466651,0,1
05-11-2025,Madhya Pradesh,Sehore,466661,0,1
08-11-2025,Madhya Pradesh,Sehore,466115,4,25
08-11-2025,Madhya Pradesh,Sehore,466554,3,2
08-11-2025,Madhya Pradesh,Sehore,466651,8,14
07-11-2025,Madhya Pradesh,Sehore,466665,2,3
07-11-2025,Madhya Pradesh,Sehore,466118,1,4
07-11-2025,Madhya Pradesh,Sehore,466554,1,1
22-11-2025,Madhya Pradesh,Sehore,466114,3,6
22-11-2025,Madhya Pradesh,Sehore,466554,1,1
24-11-2025,Madhya Pradesh,Sehore,466221,6,3
04-12-2025,Madhya Pradesh,Sehore,466001,26,30
04-12-2025,Madhya Pradesh,Sehore,466116,82,76
04-12-2025,Madhya Pradesh,Sehore,466221,12,7
04-12-2025,Madhya Pradesh,Sehore,466331,20,60
04-12-2025,Madhya Pradesh,Sehore,466445,3,6
04-12-2025,Madhya Pradesh,Sehore,466661,3,8
05-12-2025,Madhya Pradesh,Sehore,466125,8,6
05-12-2025,Madhya Pradesh,Sehore,466554,0,3
10-12-2025,Madhya Pradesh,Sehore,466115,43,40
10-12-2025,Madhya Pradesh,Sehore,466120,7,12
10-12-2025,Madhya Pradesh,Sehore,466221,5,3
10-12-2025,Madhya Pradesh,Sehore,466448,1,0
10-12-2025,Madhya Pradesh,Sehore,466665,2,15
11-11-2025,Madhya Pradesh,Sehore,466113,3,7
11-11-2025,Madhya Pradesh,Sehore,466114,7,8
11-11-2025,Madhya Pradesh,Sehore,466116,19,44
11-11-2025,Madhya Pradesh,Sehore,466120,7,11
11-11-2025,Madhya Pradesh,Sehore,466448,5,3
11-11-2025,Madhya Pradesh,Sehore,466554,4,6
11-11-2025,Madhya Pradesh,Sehore,466665,9,22
08-12-2025,Madhya Pradesh,Sehore,466125,8,9
06-12-2025,Madhya Pradesh,Sehore,466221,8,10
06-12-2025,Madhya Pradesh,Sehore,466331,12,31
03-12-2025,Madhya Pradesh,Sehore,466115,38,31
03-12-2025,Madhya Pradesh,Sehore,466448,2,1
11-12-2025,Madhya Pradesh,Sehore,466120,6,12
11-12-2025,Madhya Pradesh,Sehore,466125,6,9
11-12-2025,Madhya Pradesh,Sehore,466448,1,1
11-12-2025,Madhya Pradesh,Sehore,466554,2,1
21-11-2025,Madhya Pradesh,Sehore,466111,11,10
21-11-2025,Madhya Pradesh,Sehore,466115,19,27
21-11-2025,Madhya Pradesh,Sehore,466446,15,16
21-11-2025,Madhya Pradesh,Sehore,466665,8,26
18-11-2025,Madhya Pradesh,Sehore,466115,19,34
18-11-2025,Madhya Pradesh,Sehore,466445,7,7
20-11-2025,Madhya Pradesh,Sehore,466001,21,64
20-11-2025,Madhya Pradesh,Sehore,466331,19,41
20-11-2025,Madhya Pradesh,Sehore,466651,6,20
19-11-2025,Madhya Pradesh,Sehore,466118,4,7
14-11-2025,Madhya Pradesh,Sehore,466116,18,29
14-11-2025,Madhya Pradesh,Sehore,466665,9,15
15-11-2025,Madhya Pradesh,Sehore,466001,11,19
15-11-2025,Madhya Pradesh,Sehore,466331,2,2
15-11-2025,Madhya Pradesh,Sehore,466665,2,2
06-11-2025,Madhya Pradesh,Sehore,466116,23,48
06-11-2025,Madhya Pradesh,Sehore,466221,6,7
09-11-2025,Madhya Pradesh,Sehore,466001,0,1
09-11-2025,Madhya Pradesh,Sehore,466125,2,0
10-11-2025,Madhya Pradesh,Sehore,466221,4,9
10-11-2025,Madhya Pradesh,Sehore,466446,6,12
10-11-2025,Madhya Pradesh,Sehore,466554,5,12
12-11-2025,Madhya Pradesh,Sehore,466114,4,15
12-11-2025,Madhya Pradesh,Sehore,466118,9,10
12-11-2025,Madhya Pradesh,Sehore,466446,8,15
12-11-2025,Madhya Pradesh,Sehore,466448,3,1
13-11-2025,Madhya Pradesh,Sehore,466114,4,9
13-11-2025,Madhya Pradesh,Sehore,466116,10,34
13-11-2025,Madhya Pradesh,Sehore,466120,9,9
13-11-2025,Madhya Pradesh,Sehore,466221,5,15
13-11-2025,Madhya Pradesh,Sehore,466331,24,35
13-11-2025,Madhya Pradesh,Sehore,466448,2,0
17-11-2025,Madhya Pradesh,Sehore,466113,0,7
17-11-2025,Madhya Pradesh,Sehore,466114,4,12
17-11-2025,Madhya Pradesh,Sehore,466116,45,51
17-11-2025,Madhya Pradesh,Sehore,466331,20,40
17-11-2025,Madhya Pradesh,Sehore,466651,4,21
17-11-2025,Madhya Pradesh,Sehore,466661,3,17
25-11-2025,Madhya Pradesh,Sehore,466001,34,54
25-11-2025,Madhya Pradesh,Sehore,466114,11,11
25-11-2025,Madhya Pradesh,Sehore,466118,6,7
27-11-2025,Madhya Pradesh,Sehore,466116,122,95
27-11-2025,Madhya Pradesh,Sehore,466221,11,10
27-11-2025,Madhya Pradesh,Sehore,466651,3,7
26-11-2025,Madhya Pradesh,Sehore,466117,0,1
26-11-2025,Madhya Pradesh,Sehore,466120,10,12
26-11-2025,Madhya Pradesh,Sehore,466221,7,10
26-11-2025,Madhya Pradesh,Sehore,466331,16,37
26-11-2025,Madhya Pradesh,Sehore,466665,5,15
28-11-2025,Madhya Pradesh,Sehore,466111,4,16
28-11-2025,Madhya Pradesh,Sehore,466118,7,4
28-11-2025,Madhya Pradesh,Sehore,466125,30,11
28-11-2025,Madhya Pradesh,Sehore,466445,8,14
28-11-2025,Madhya Pradesh,Sehore,466448,2,5
02-12-2025,Madhya Pradesh,Sehore,466114,14,10
02-12-2025,Madhya Pradesh,Sehore,466125,6,5
02-12-2025,Madhya Pradesh,Sehore,466661,6,11
29-11-2025,Madhya Pradesh,Sehore,466448,2,2
29-11-2025,Madhya Pradesh,Sehore,466651,10,24
01-12-2025,Madhya Pradesh,Sehore,466221,8,13
01-12-2025,Madhya Pradesh,Sehore,466445,6,10
09-12-2025,Madhya Pradesh,Sehore,466111,5,21
09-12-2025,Madhya Pradesh,Sehore,466115,21,38
09-12-2025,Madhya Pradesh,Sehore,466116,25,27
13-12-2025,Madhya Pradesh,Sehore,466113,9,2
13-12-2025,Madhya Pradesh,Sehore,466125,6,4
13-12-2025,Madhya Pradesh,Sehore,466651,10,16
18-12-2025,Madhya Pradesh,Sehore,466001,58,58
18-12-2025,Madhya Pradesh,Sehore,466113,12,9
18-12-2025,Madhya Pradesh,Sehore,466331,63,56
18-12-2025,Madhya Pradesh,Sehore,466446,17,10
18-12-2025,Madhya Pradesh,Sehore,466651,15,13
17-12-2025,Madhya Pradesh,Sehore,466113,14,11
17-12-2025,Madhya Pradesh,Sehore,466115,116,75
17-12-2025,Madhya Pradesh,Sehore,466125,6,9
17-12-2025,Madhya Pradesh,Sehore,466651,11,16
24-12-2025,Madhya Pradesh,Sehore,466001,43,50
24-12-2025,Madhya Pradesh,Sehore,466114,5,8
24-12-2025,Madhya Pradesh,Sehore,466116,93,60
24-12-2025,Madhya Pradesh,Sehore,466120,5,8
24-12-2025,Madhya Pradesh,Sehore,466448,7,5
25-12-2025,Madhya Pradesh,Sehore,466651,1,0
12-12-2025,Madhya Pradesh,Sehore,466001,43,42
12-12-2025,Madhya Pradesh,Sehore,466118,2,3
12-12-2025,Madhya Pradesh,Sehore,466125,4,5
12-12-2025,Madhya Pradesh,Sehore,466445,4,4
15-12-2025,Madhya Pradesh,Sehore,466113,5,4
15-12-2025,Madhya Pradesh,Sehore,466115,93,62
15-12-2025,Madhya Pradesh,Sehore,466120,31,13
15-12-2025,Madhya Pradesh,Sehore,466554,8,6
16-12-2025,Madhya Pradesh,Sehore,466114,20,11
16-12-2025,Madhya Pradesh,Sehore,466120,13,7
16-12-2025,Madhya Pradesh,Sehore,466446,38,6
16-12-2025,Madhya Pradesh,Sehore,466651,15,25
16-12-2025,Madhya Pradesh,Sehore,466661,13,13
19-12-2025,Madhya Pradesh,Sehore,466114,9,13
19-12-2025,Madhya Pradesh,Sehore,466125,8,5
19-12-2025,Madhya Pradesh,Sehore,466651,14,13
19-12-2025,Madhya Pradesh,Sehore,466661,13,9
19-12-2025,Madhya Pradesh,Sehore,466665,5,2
20-12-2025,Madhya Pradesh,Sehore,466113,7,5
20-12-2025,Madhya Pradesh,Sehore,466115,59,44
20-12-2025,Madhya Pradesh,Sehore,466120,13,8
20-12-2025,Madhya Pradesh,Sehore,466651,16,11
22-12-2025,Madhya Pradesh,Sehore,466111,9,20
22-12-2025,Madhya Pradesh,Sehore,466554,12,7
22-12-2025,Madhya Pradesh,Sehore,466661,7,15
23-12-2025,Madhya Pradesh,Sehore,466114,16,11
23-12-2025,Madhya Pradesh,Sehore,466448,8,9
23-12-2025,Madhya Pradesh,Sehore,466661,10,15
26-12-2025,Madhya Pradesh,Sehore,466114,12,11
26-12-2025,Madhya Pradesh,Sehore,466446,39,28
26-12-2025,Madhya Pradesh,Sehore,466448,4,6
01-03-2025,Madhya Pradesh,Sehore,466125,57,152
01-03-2025,Madhya Pradesh,Sehore,466111,248,541
01-03-2025,Madhya Pradesh,Sehore,466445,209,337
01-04-2025,Madhya Pradesh,Sehore,466554,226,221
01-05-2025,Madhya Pradesh,Sehore,466120,322,219
01-05-2025,Madhya Pradesh,Sehore,466113,128,109
01-05-2025,Madhya Pradesh,Sehore,466118,126,71
27-10-2025,Madhya Pradesh,Sehore,466117,0,1
02-11-2025,Madhya Pradesh,Sehore,466116,24,34
18-10-2025,Madhya Pradesh,Sehore,466554,3,4
26-10-2025,Madhya Pradesh,Sehore,466125,4,8
26-10-2025,Madhya Pradesh,Sehore,466446,7,9
20-10-2025,Madhya Pradesh,Sehore,466125,0,1
19-10-2025,Madhya Pradesh,Sehore,466446,1,3
05-11-2025,Madhya Pradesh,Sehore,466114,3,9
09-11-2025,Madhya Pradesh,Sehore,466113,4,3
09-11-2025,Madhya Pradesh,Sehore,466118,2,6
16-11-2025,Madhya Pradesh,Sehore,466120,7,4
16-11-2025,Madhya Pradesh,Sehore,466661,4,7
07-12-2025,Madhya Pradesh,Sehore,466114,9,11
07-12-2025,Madhya Pradesh,Sehore,466448,1,1
14-12-2025,Madhya Pradesh,Sehore,466445,2,0
25-12-2025,Madhya Pradesh,Sehore,466125,8,4
25-12-2025,Madhya Pradesh,Sehore,466445,34,8
27-12-2025,Madhya Pradesh,Sehore,466114,7,8
27-12-2025,Madhya Pradesh,Sehore,466115,59,49
27-12-2025,Madhya Pradesh,Sehore,466116,29,47
27-12-2025,Madhya Pradesh,Sehore,466120,11,7
27-12-2025,Madhya Pradesh,Sehore,466125,15,6
28-12-2025,Madhya Pradesh,Sehore,466111,2,10
28-12-2025,Madhya Pradesh,Sehore,466114,2,2
28-12-2025,Madhya Pradesh,Sehore,466665,14,3
29-12-2025,Madhya Pradesh,Sehore,466111,7,14
29-12-2025,Madhya Pradesh,Sehore,466113,4,3
29-12-2025,Madhya Pradesh,Sehore,466120,10,13
29-12-2025,Madhya Pradesh,Sehore,466554,9,6
29-12-2025,Madhya Pradesh,Sehore,466651,6,12
01-01-2026,Madhya Pradesh,Sehore,466001,57,71
01-01-2026,Madhya Pradesh,Sehore,466111,15,26
01-01-2026,Madhya Pradesh,Sehore,466113,4,13
01-01-2026,Madhya Pradesh,Sehore,466115,47,64
01-01-2026,Madhya Pradesh,Sehore,466445,16,21
03-01-2026,Madhya Pradesh,Sehore,466111,2,3
03-01-2026,Madhya Pradesh,Sehore,466120,2,1
03-01-2026,Madhya Pradesh,Sehore,466221,2,0
03-01-2026,Madhya Pradesh,Sehore,466331,6,11
03-01-2026,Madhya Pradesh,Sehore,466661,4,4
21-12-2025,Madhya Pradesh,Sehore,466001,0,2
14-12-2025,Madhya Pradesh,Sehore,466118,0,1
14-12-2025,Madhya Pradesh,Sehore,466120,0,2
14-12-2025,Madhya Pradesh,Sehore,466331,0,3
02-01-2026,Madhya Pradesh,Sehore,466221,6,10
02-01-2026,Madhya Pradesh,Sehore,466448,3,1
02-01-2026,Madhya Pradesh,Sehore,466665,14,17
25-12-2025,Madhya Pradesh,Sehore,466661,1,1
16-11-2025,Madhya Pradesh,Sehore,466445,1,1
30-11-2025,Madhya Pradesh,Sehore,466120,0,1
30-11-2025,Madhya Pradesh,Sehore,466651,0,2
23-11-2025,Madhya Pradesh,Sehore,466001,1,2
23-11-2025,Madhya Pradesh,Sehore,466221,0,1
23-11-2025,Madhya Pradesh,Sehore,466445,1,1
23-11-2025,Madhya Pradesh,Sehore,466651,0,2
08-11-2025,Madhya Pradesh,Sehore,466448,0,1
09-11-2025,Madhya Pradesh,Sehore,466445,0,2
02-11-2025,Madhya Pradesh,Sehore,466115,0,3
02-11-2025,Madhya Pradesh,Sehore,466651,0,1
05-11-2025,Madhya Pradesh,Sehore,466116,0,4
05-11-2025,Madhya Pradesh,Sehore,466446,0,3
12-10-2025,Madhya Pradesh,Sehore,466115,1,2
12-10-2025,Madhya Pradesh,Sehore,466116,2,1
12-10-2025,Madhya Pradesh,Sehore,466665,0,1
19-10-2025,Madhya Pradesh,Sehore,466651,0,1
19-10-2025,Madhya Pradesh,Sehore,466665,0,1
02-10-2025,Madhya Pradesh,Sehore,466001,0,2
02-10-2025,Madhya Pradesh,Sehore,466120,0,1
02-10-2025,Madhya Pradesh,Sehore,466446,0,1
07-10-2025,Madhya Pradesh,Sehore,466554,0,1
19-09-2025,Madhya Pradesh,Sehore,466221,0,4
21-09-2025,Madhya Pradesh,Sehore,466111,0,2
21-09-2025,Madhya Pradesh,Sehore,466445,0,2
21-10-2025,Madhya Pradesh,Sehore,466120,0,2
05-10-2025,Madhya Pradesh,Sehore,466111,0,2
05-10-2025,Madhya Pradesh,Sehore,466445,0,2
14-10-2025,Madhya Pradesh,Sehore,465669,0,1
07-09-2025,Madhya Pradesh,Sehore,466001,0,4
07-09-2025,Madhya Pradesh,Sehore,466446,0,1
31-08-2025,Madhya Pradesh,Sehore,466651,0,1
07-06-2025,Madhya Pradesh,Sehore,466120,0,2
29-06-2025,Madhya Pradesh,Sehore,466115,0,1
18-10-2025,Madhya Pradesh,Sehore,466116,5,11
18-10-2025,Madhya Pradesh,Sehore,466120,1,1
23-05-2025,Madhya Pradesh,Sehore,466116,39,40
23-05-2025,Madhya Pradesh,Sehore,466331,34,73
24-05-2025,Madhya Pradesh,Sehore,466115,34,32
24-05-2025,Madhya Pradesh,Sehore,466448,5,8
26-05-2025,Madhya Pradesh,Sehore,466118,5,4
26-05-2025,Madhya Pradesh,Sehore,466120,10,15
26-05-2025,Madhya Pradesh,Sehore,466661,8,16
01-06-2025,Madhya Pradesh,Sehore,466554,1,0
30-05-2025,Madhya Pradesh,Sehore,466113,11,8
